"43842";"0842332359";"0"
"43842";"087108810X";"6"
"43842";"0886779553";"0"
"43842";"0890097003";"10"
"43842";"0897210948";"5"
"43842";"0933585055";"0"
"43842";"0966110544";"0"
"43842";"0971880107";"0"
"43842";"140003065X";"0"
"43842";"1400060923";"0"
"43842";"1401301231";"3"
"43842";"1551662604";"0"
"43842";"1551662841";"0"
"43842";"1551665026";"0"
"43842";"1551665301";"0"
"43842";"1551665336";"0"
"43842";"1551665700";"0"
"43842";"1551666537";"0"
"43842";"1551666561";"0"
"43842";"155166660X";"0"
"43842";"1551666758";"0"
"43842";"1551666839";"0"
"43842";"1551666928";"0"
"43842";"1551667002";"0"
"43842";"1551667363";"0"
"43842";"1551668068";"0"
"43842";"1551668157";"0"
"43842";"1551668300";"0"
"43842";"1551668386";"0"
"43842";"1551668580";"0"
"43842";"1551668602";"0"
"43842";"1551668815";"0"
"43842";"1551669153";"0"
"43842";"1551669307";"0"
"43842";"1551669374";"0"
"43842";"1551669390";"0"
"43842";"1551669471";"0"
"43842";"155166951X";"0"
"43842";"1551669544";"0"
"43842";"1551669552";"0"
"43842";"1565122968";"8"
"43842";"1566190258";"0"
"43842";"1573223425";"0"
"43842";"1574322540";"0"
"43842";"1575664666";"10"
"43842";"1577311825";"0"
"43842";"1870703715";"8"
"43842";"188492977X";"8"
"43842";"1885171080";"8"
"43842";"1885171218";"0"
"43842";"1891150510";"4"
"43842";"1931561664";"0"
"43849";"0552148199";"8"
"43850";"0349100381";"0"
"43850";"0600571025";"0"
"43850";"0864425295";"0"
"43850";"3257216254";"7"
"43850";"3257219253";"0"
"43850";"3257227809";"0"
"43850";"3257229364";"0"
"43850";"3257229909";"0"
"43850";"3257231008";"0"
"43850";"3257231180";"0"
"43850";"3257231393";"0"
"43850";"3257232608";"0"
"43850";"3257233116";"5"
"43850";"3257233396";"0"
"43850";"3423112441";"0"
"43850";"3423201509";"10"
"43850";"3423202327";"9"
"43850";"3423202947";"6"
"43850";"3423203668";"9"
"43850";"3423204206";"9"
"43850";"3423205202";"10"
"43850";"3423205903";"10"
"43850";"3426611708";"6"
"43850";"344242657X";"0"
"43850";"3442453089";"9"
"43850";"344272256X";"9"
"43850";"3442723078";"0"
"43850";"3442725070";"4"
"43850";"3442725577";"0"
"43850";"3453172841";"0"
"43850";"3453213432";"3"
"43850";"3455022332";"0"
"43850";"3499228750";"5"
"43850";"3499263122";"9"
"43850";"3746616905";"0"
"43850";"3746618843";"10"
"43850";"3822819840";"0"
"43850";"3880224250";"0"
"43850";"3881043101";"0"
"43852";"0061056928";"0"
"43852";"0345402871";"8"
"43852";"0345404319";"8"
"43852";"0385497466";"0"
"43852";"0449221504";"6"
"43852";"0449910237";"7"
"43852";"0553096060";"5"
"43852";"0553573136";"7"
"43852";"0786862572";"9"
"43852";"0789306794";"9"
"43852";"080411109X";"0"
"43852";"1565120507";"5"
"43853";"0449213943";"8"
"43853";"0688161480";"7"
"43860";"N3704320196";"6"
"43861";"0385490550";"0"
"43863";"3453865235";"0"
"43863";"3499134764";"10"
"43863";"3499224674";"0"
"43863";"3596140412";"0"
"43863";"3921818028";"0"
"43864";"0446670251";"8"
"43864";"0671027344";"10"
"43864";"0679735771";"6"
"43864";"1558745718";"9"
"43865";"1857236076";"7"
"43866";"0060175400";"0"
"43866";"0060176806";"0"
"43866";"0060956496";"0"
"43866";"0312984987";"0"
"43866";"0380977966";"0"
"43866";"0393030229";"0"
"43866";"0618526412";"0"
"43866";"0743204093";"0"
"43866";"1573220426";"0"
"43868";"0802111114";"10"
"43871";"0679781587";"9"
"43871";"1559637994";"10"
"43871";"1571741402";"0"
"43873";"0152021973";"8"
"43873";"0385486804";"8"
"43873";"0713628944";"0"
"43873";"0824817060";"0"
"43873";"0882893327";"0"
"43873";"1400034779";"0"
"43873";"1401088945";"0"
"43873";"207036240X";"0"
"43873";"2070370615";"7"
"43873";"2070382273";"0"
"43873";"2070542777";"0"
"43873";"2070744833";"0"
"43873";"2204013412";"7"
"43873";"2226062211";"0"
"43873";"2234007984";"0"
"43873";"2234011833";"7"
"43873";"2234015928";"8"
"43873";"2234017416";"0"
"43873";"2246633818";"0"
"43873";"2253139467";"9"
"43873";"2253154601";"8"
"43873";"2253155381";"0"
"43873";"2258054508";"0"
"43873";"2258055628";"8"
"43873";"2259000657";"6"
"43873";"225900217X";"0"
"43873";"2259196497";"0"
"43873";"226500488X";"0"
"43873";"2266120166";"0"
"43873";"22680461929";"0"
"43873";"226804761X";"10"
"43873";"2277060011";"0"
"43873";"2277060038";"0"
"43873";"2277134996";"0"
"43873";"2277221031";"0"
"43873";"2277223409";"8"
"43873";"227723267X";"7"
"43873";"2277235490";"6"
"43873";"2285001258";"6"
"43873";"2285001266";"0"
"43873";"2290045217";"9"
"43873";"2290318329";"8"
"43873";"2290336564";"9"
"43873";"2702841767";"0"
"43873";"2706814365";"8"
"43873";"2724263375";"7"
"43873";"2738600077";"0"
"43873";"274273547X";"0"
"43873";"2742746366";"0"
"43873";"2744136530";"0"
"43873";"2744163295";"10"
"43873";"2744167916";"9"
"43873";"2744172588";"0"
"43873";"2749102669";"0"
"43873";"2842058097";"0"
"43873";"2843041058";"0"
"43873";"2843371937";"9"
"43873";"2843621690";"0"
"43873";"2846940854";"8"
"43873";"2866470001";"0"
"43873";"2870952422";"8"
"43873";"2872622128";"0"
"43873";"2874151602";"9"
"43873";"2877302202";"0"
"43878";"0060187840";"0"
"43878";"0060928336";"0"
"43878";"0070684863";"0"
"43878";"0071383794";"0"
"43878";"074323443X";"0"
"43878";"085372914X";"0"
"43878";"0880299010";"10"
"43878";"0887299296";"0"
"43880";"0330269828";"5"
"43881";"0380725231";"10"
"43881";"0679445315";"5"
"43882";"1590522435";"0"
"43891";"0440222028";"10"
"43892";"0446600253";"9"
"43893";"0312983271";"8"
"43893";"0312983603";"8"
"43893";"0380804697";"9"
"43893";"0380817691";"0"
"43893";"038082101X";"0"
"43893";"0425182150";"7"
"43893";"0446605484";"0"
"43896";"0060176156";"0"
"43896";"038542471X";"0"
"43896";"0449911594";"6"
"43896";"0671525700";"9"
"43896";"0684835983";"0"
"43896";"1555832180";"0"
"43897";"0671004530";"7"
"43898";"0060959533";"0"
"43898";"0060988258";"0"
"43898";"0142000205";"0"
"43898";"0345423097";"0"
"43898";"0375705198";"4"
"43898";"0380820293";"0"
"43898";"0446346624";"0"
"43898";"0452283736";"0"
"43898";"0767905202";"5"
"43898";"0812539281";"5"
"43898";"0812966627";"0"
"43900";"088396631X";"9"
"43901";"0310205719";"0"
"43901";"0345409388";"0"
"43901";"0375806342";"0"
"43901";"0375806350";"0"
"43901";"0380814803";"0"
"43901";"0385503954";"0"
"43901";"0440224675";"0"
"43901";"044023722X";"6"
"43901";"0446530743";"5"
"43901";"0446531421";"8"
"43901";"0446611239";"8"
"43901";"0517122707";"9"
"43901";"0553581112";"7"
"43901";"059035342X";"0"
"43901";"0590455273";"0"
"43901";"0671042262";"0"
"43901";"0786868716";"5"
"43901";"0800758447";"8"
"43901";"0801026075";"10"
"43901";"0804111359";"8"
"43901";"0812971043";"0"
"43901";"0842335986";"0"
"43901";"0842335994";"0"
"43901";"0842365834";"8"
"43901";"1558195610";"10"
"43901";"1576738167";"8"
"43901";"1883002249";"0"
"43901";"1883002257";"0"
"43901";"1883002265";"0"
"43901";"1883002281";"0"
"43901";"188300229X";"0"
"43902";"0028609166";"6"
"43902";"0060932090";"0"
"43902";"044021145X";"0"
"43902";"044022109X";"7"
"43904";"0375401946";"0"
"43904";"0452264170";"0"
"43904";"0871136791";"0"
"43907";"0020310501";"10"
"43907";"0312282990";"10"
"43907";"0345385764";"8"
"43907";"0345440013";"8"
"43907";"0375421882";"7"
"43907";"0380811413";"8"
"43907";"0385259484";"9"
"43907";"0449148416";"0"
"43907";"067976402X";"10"
"43907";"0684848155";"9"
"43907";"0892966483";"0"
"43907";"157322202X";"10"
"43907";"1590170210";"0"
"43908";"0893757845";"8"
"43909";"0099279347";"10"
"43909";"0140430725";"0"
"43909";"0201608405";"8"
"43909";"0201791684";"5"
"43909";"0273028987";"0"
"43909";"0330240048";"0"
"43909";"0340148799";"10"
"43909";"034068478X";"0"
"43909";"0340792655";"0"
"43909";"0345337662";"0"
"43909";"0380793342";"0"
"43909";"0446608254";"0"
"43909";"0446608386";"8"
"43909";"0449006883";"0"
"43909";"0449911012";"0"
"43909";"0451127900";"0"
"43909";"0515095397";"7"
"43909";"0553286587";"0"
"43909";"0553840215";"0"
"43909";"0671046179";"10"
"43909";"0745138578";"0"
"43909";"0749313722";"6"
"43909";"0786915595";"0"
"43909";"080410753X";"0"
"43909";"0880385480";"0"
"43909";"0971880107";"0"
"43909";"1861003986";"5"
"43909";"9971640147";"0"
"43909";"9971655292";"0"
"43910";"0007170580";"0"
"43910";"0029160030";"8"
"43910";"0060014156";"9"
"43910";"0060176075";"9"
"43910";"0060391626";"10"
"43910";"0060523166";"8"
"43910";"0060529148";"9"
"43910";"0060545739";"9"
"43910";"0060572140";"0"
"43910";"0060578769";"9"
"43910";"006067055X";"8"
"43910";"0060800712";"10"
"43910";"0060926848";"5"
"43910";"0060930535";"0"
"43910";"006093090X";"8"
"43910";"0060930950";"0"
"43910";"0060977744";"7"
"43910";"0062509594";"10"
"43910";"0062517856";"7"
"43910";"0140126414";"9"
"43910";"0140150749";"10"
"43910";"0156029073";"0"
"43910";"0312263120";"0"
"43910";"031226772X";"9"
"43910";"0312272057";"8"
"43910";"0312283709";"8"
"43910";"0312422156";"8"
"43910";"0316603287";"6"
"43910";"0316666343";"0"
"43910";"0316776963";"7"
"43910";"0316777730";"9"
"43910";"0316778508";"9"
"43910";"0316779423";"0"
"43910";"0345346998";"0"
"43910";"0345383990";"8"
"43910";"0345403339";"9"
"43910";"0345410092";"0"
"43910";"0345410394";"0"
"43910";"0345423291";"9"
"43910";"0345440137";"10"
"43910";"0345441265";"8"
"43910";"0345442741";"9"
"43910";"0345450892";"7"
"43910";"0345450914";"8"
"43910";"0345452593";"7"
"43910";"0373250312";"5"
"43910";"0375412530";"8"
"43910";"037541388X";"7"
"43910";"0375756981";"8"
"43910";"0380725576";"9"
"43910";"0380809362";"6"
"43910";"0380817624";"0"
"43910";"0385319037";"6"
"43910";"0385333412";"0"
"43910";"0385484518";"0"
"43910";"0385498802";"7"
"43910";"0385507607";"8"
"43910";"0385510438";"9"
"43910";"0385720726";"0"
"43910";"0385721420";"0"
"43910";"0385722192";"9"
"43910";"0393058700";"0"
"43910";"0393324044";"0"
"43910";"0393956369";"10"
"43910";"0399145990";"8"
"43910";"0399148019";"7"
"43910";"0399148027";"8"
"43910";"0399149368";"8"
"43910";"0399150439";"0"
"43910";"0399150897";"0"
"43910";"039915180X";"8"
"43910";"0425139034";"8"
"43910";"0425162443";"9"
"43910";"0425167313";"8"
"43910";"0440212561";"0"
"43910";"0446521582";"8"
"43910";"0446529001";"8"
"43910";"0446530891";"0"
"43910";"0446533041";"0"
"43910";"0446613851";"0"
"43910";"0446672211";"8"
"43910";"0446692298";"6"
"43910";"0449002985";"8"
"43910";"0449003701";"8"
"43910";"0449003981";"8"
"43910";"0449215946";"9"
"43910";"0449220184";"8"
"43910";"0449909050";"0"
"43910";"0449910571";"8"
"43910";"0449911519";"0"
"43910";"0449911608";"8"
"43910";"0449911721";"8"
"43910";"0449911810";"8"
"43910";"0451450965";"10"
"43910";"0452272319";"8"
"43910";"0452279488";"9"
"43910";"0452281202";"8"
"43910";"0525939210";"10"
"43910";"0553208845";"10"
"43910";"0553278355";"10"
"43910";"0553802291";"8"
"43910";"0609809431";"8"
"43910";"0670894605";"8"
"43910";"0671003755";"10"
"43910";"0671027387";"0"
"43910";"0671035703";"7"
"43910";"0671496174";"7"
"43910";"0671510053";"0"
"43910";"0671567748";"8"
"43910";"0679409041";"7"
"43910";"0679429220";"0"
"43910";"0679443673";"9"
"43910";"0679443746";"9"
"43910";"0679452281";"0"
"43910";"0679457224";"8"
"43910";"0679722017";"10"
"43910";"0679723951";"10"
"43910";"0679746048";"7"
"43910";"0684801523";"9"
"43910";"0684809133";"6"
"43910";"0684827107";"8"
"43910";"0684829924";"0"
"43910";"0684841215";"10"
"43910";"0688170528";"8"
"43910";"0688177743";"8"
"43910";"0740704818";"1"
"43910";"074320607X";"0"
"43910";"0743212649";"6"
"43910";"0743226747";"0"
"43910";"0743228359";"8"
"43910";"0743244850";"1"
"43910";"0743247612";"7"
"43910";"0743247736";"5"
"43910";"074325550X";"7"
"43910";"0743411323";"9"
"43910";"074341134X";"8"
"43910";"0743411374";"7"
"43910";"0743418174";"8"
"43910";"0743418190";"7"
"43910";"0743436695";"8"
"43910";"0743454529";"0"
"43910";"0743469844";"7"
"43910";"0743476654";"7"
"43910";"0743476867";"9"
"43910";"076790186X";"7"
"43910";"0767905180";"8"
"43910";"0767905202";"6"
"43910";"0786863137";"0"
"43910";"0786865520";"7"
"43910";"0786868716";"0"
"43910";"0786887583";"0"
"43910";"0802130836";"9"
"43910";"0804108609";"9"
"43910";"0805065393";"0"
"43910";"0805073124";"0"
"43910";"0805075453";"8"
"43910";"0811807843";"8"
"43910";"0822958333";"9"
"43910";"0871132907";"9"
"43910";"0916503089";"0"
"43910";"0966894022";"7"
"43910";"1400041244";"0"
"43910";"1400042070";"0"
"43910";"1400047927";"10"
"43910";"1400061121";"0"
"43910";"1400061598";"0"
"43910";"1400061830";"6"
"43910";"1400061849";"0"
"43910";"1551667215";"7"
"43910";"1555834310";"9"
"43910";"1555835996";"9"
"43910";"1565124057";"9"
"43910";"1573221856";"7"
"43910";"1573221937";"9"
"43910";"1573222267";"8"
"43910";"1573225487";"9"
"43910";"1573225541";"7"
"43910";"1573225789";"8"
"43910";"1573227331";"0"
"43910";"1573227889";"0"
"43910";"1573228737";"0"
"43910";"1573229725";"10"
"43910";"1885865171";"6"
"43910";"1931561664";"0"
"43912";"037308823X";"0"
"43912";"0373117639";"0"
"43912";"0440147980";"0"
"43912";"0553441574";"0"
"43912";"0672317788";"9"
"43912";"0760050929";"0"
"43912";"0816742537";"0"
"43912";"0816745307";"0"
"43912";"0849937159";"0"
"43914";"0590624008";"0"
"43916";"3426619849";"7"
"43917";"0316777722";"8"
"43920";"0312990456";"0"
"43920";"0345362225";"9"
"43920";"0345366891";"9"
"43920";"0345369270";"9"
"43920";"0380722178";"4"
"43920";"0449219364";"7"
"43920";"0449221482";"0"
"43920";"0449221490";"0"
"43920";"0449223604";"0"
"43920";"0451167309";"4"
"43920";"0451184912";"7"
"43920";"0451187717";"0"
"43920";"0451188209";"0"
"43920";"0451194756";"0"
"43920";"0451201523";"0"
"43920";"0451204344";"6"
"43920";"0451205669";"0"
"43920";"0451208323";"0"
"43920";"0451209591";"0"
"43920";"0553279556";"0"
"43920";"0553284789";"0"
"43920";"0671001795";"0"
"43920";"0671528203";"0"
"43920";"0743412621";"0"
"43920";"0930872037";"0"
"43920";"1558680616";"7"
"43920";"156865233X";"0"
"43920";"2253142301";"6"
"43920";"2702429815";"9"
"43925";"0060175028";"7"
"43925";"0310200121";"8"
"43925";"0316558400";"0"
"43925";"0380807319";"5"
"43925";"0385482493";"0"
"43925";"0385483724";"5"
"43925";"038549890X";"5"
"43925";"039458709X";"0"
"43925";"0440220424";"0"
"43925";"0449904067";"0"
"43925";"0452271525";"5"
"43925";"0517595532";"0"
"43925";"0553070738";"0"
"43925";"0670827231";"8"
"43925";"067088006X";"5"
"43925";"0671537458";"0"
"43925";"0671899333";"8"
"43925";"0679446389";"0"
"43925";"0684868938";"0"
"43925";"0735201994";"0"
"43925";"0785268766";"5"
"43925";"0785271090";"0"
"43925";"0786860219";"6"
"43925";"0836217373";"0"
"43925";"0836217799";"0"
"43925";"0836221192";"0"
"43925";"0880707798";"0"
"43925";"1556619464";"8"
"43925";"1573225789";"5"
"43927";"0345387651";"0"
"43930";"0446609943";"4"
"43930";"067086014X";"6"
"43935";"0451407039";"6"
"43937";"0316788228";"10"
"43939";"0809166518";"0"
"43941";"0385720106";"8"
"43941";"0671020692";"6"
"43941";"0684857820";"9"
"43945";"0345255585";"0"
"43946";"8429753435";"6"
"43946";"8467200308";"5"
"43946";"B.41.6442003";"0"
"43946";"B120841963";"0"
"43950";"0805006966";"7"
"43951";"201008988X";"8"
"43952";"8879836900";"0"
"43953";"0399139540";"8"
"43955";"0394758285";"10"
"43955";"8804431423";"10"
"43955";"880444701X";"10"
"43955";"8807040190";"9"
"43955";"8807807084";"7"
"43955";"8807807203";"9"
"43955";"8807810441";"9"
"43955";"8807810832";"5"
"43955";"8807811154";"9"
"43955";"8807811774";"0"
"43955";"8807812134";"8"
"43955";"8807812142";"9"
"43955";"8807812193";"9"
"43955";"8845221695";"7"
"43955";"8845913600";"5"
"43955";"8871680219";"8"
"43955";"8871682912";"8"
"43955";"8877680202";"8"
"43955";"8880893297";"10"
"43955";"8880894161";"10"
"43955";"8880896504";"9"
"43955";"888089708X";"8"
"43955";"8881123886";"10"
"43961";"0375502238";"7"
"43962";"0001711105";"0"
"43962";"0002169290";"0"
"43962";"0044409494";"0"
"43962";"0060964049";"0"
"43962";"009159250X";"0"
"43962";"0091867770";"8"
"43962";"0099427869";"10"
"43962";"0140065695";"0"
"43962";"0140371001";"0"
"43962";"0140430962";"0"
"43962";"0155137905";"0"
"43962";"0195536878";"0"
"43962";"0207187266";"0"
"43962";"0307020800";"9"
"43962";"0312850530";"0"
"43962";"0330247654";"7"
"43962";"0330294911";"0"
"43962";"0330295713";"0"
"43962";"0330301713";"0"
"43962";"0330312367";"0"
"43962";"0330339672";"9"
"43962";"0330342681";"0"
"43962";"0330346911";"9"
"43962";"0333410386";"0"
"43962";"0441166601";"0"
"43962";"0441756824";"0"
"43962";"0446514594";"8"
"43962";"0449137244";"7"
"43962";"0471171875";"0"
"43962";"0486254119";"0"
"43962";"0531029301";"0"
"43962";"0552124753";"0"
"43962";"0552525979";"10"
"43962";"0553232312";"5"
"43962";"0553249630";"0"
"43962";"0553274740";"0"
"43962";"0553375407";"8"
"43962";"0571203965";"6"
"43962";"0590339796";"0"
"43962";"0590419412";"8"
"43962";"0590426052";"0"
"43962";"0590761730";"0"
"43962";"0603032575";"0"
"43962";"0603032664";"0"
"43962";"0609807994";"0"
"43962";"0670873594";"0"
"43962";"0670874051";"0"
"43962";"0688046827";"9"
"43962";"0701803584";"0"
"43962";"0710029616";"8"
"43962";"0711222827";"8"
"43962";"0711911118";"8"
"43962";"0711912335";"10"
"43962";"0711916462";"10"
"43962";"0713116765";"0"
"43962";"0717117723";"0"
"43962";"0722105584";"0"
"43962";"0732264782";"8"
"43962";"0749302186";"10"
"43962";"0804606803";"0"
"43962";"0812508548";"0"
"43962";"0816703310";"0"
"43962";"0823411508";"0"
"43962";"0855614064";"0"
"43962";"0859249336";"9"
"43962";"0860074382";"0"
"43962";"0862760461";"6"
"43962";"0863697674";"0"
"43962";"0863698859";"10"
"43962";"0872860175";"0"
"43962";"0892131284";"9"
"43962";"0892815108";"0"
"43962";"0893759724";"0"
"43962";"0894717960";"0"
"43962";"0907812937";"0"
"43962";"0908802862";"10"
"43962";"0915811006";"0"
"43962";"0959043934";"0"
"43962";"0964785862";"8"
"43962";"0965618811";"0"
"43962";"0971880107";"0"
"43962";"1844261085";"9"
"43962";"1852421541";"0"
"43962";"1853040568";"0"
"43962";"1863952659";"0"
"43962";"1871307414";"10"
"43962";"1875641467";"0"
"43962";"1875989218";"10"
"43962";"18759898";"0"
"43962";"1898141002";"10"
"43962";"1932100040";"0"
"43962";"3822860867";"0"
"43962";"3822893269";"10"
"43962";"450017427";"0"
"43962";"9624210381";"0"
"43963";"2253038067";"0"
"43970";"006000925X";"4"
"43970";"0446531413";"9"
"43970";"0743216490";"7"
"43977";"0312972814";"7"
"43977";"0380807947";"4"
"43977";"0446610542";"5"
"43977";"0517100118";"0"
"43977";"0553578677";"6"
"43981";"1567188079";"0"
"43985";"0440295815";"10"
"43986";"034543448X";"7"
"43987";"0380730790";"0"
"43988";"0316058432";"7"
"43990";"0786867019";"9"
"43992";"000649840X";"6"
"43992";"0099414821";"4"
"43992";"0671718436";"0"
"43992";"0749395990";"8"
"43998";"0140077022";"0"
"44002";"0156528207";"0"
"44002";"0812576489";"9"
"44006";"3596136407";"0"
"44012";"1860462995";"6"
"44015";"0007149603";"0"
"44017";"0446354732";"8"
"44018";"0451197410";"8"
"44020";"0140351485";"10"
"44020";"1573220485";"9"
"44020";"3257209398";"9"
"44020";"3312001935";"4"
"44020";"3453146050";"9"
"44020";"3492227694";"0"
"44020";"3548301231";"10"
"44021";"0425158616";"0"
"44021";"0440142148";"0"
"44021";"051509465X";"0"
"44021";"0553299468";"5"
"44021";"0671004530";"5"
"44021";"0671744216";"4"
"44021";"0671793578";"5"
"44021";"0743225422";"8"
"44021";"1551668939";"0"
"44022";"0740704818";"10"
"44024";"0515133701";"10"
"44025";"051854878";"0"
"44025";"3499154781";"9"
"44028";"0786864982";"7"
"44035";"0385324057";"8"
"44037";"0156027321";"8"
"44037";"0552998486";"9"
"44040";"1551666588";"0"
"44043";"0910223106";"6"
"44046";"0060512806";"0"
"44047";"0198770863";"0"
"44047";"0670812781";"8"
"44051";"0684853159";"9"
"44052";"0060969172";"0"
"44052";"0312305087";"0"
"44052";"0385492081";"0"
"44052";"0385508042";"5"
"44052";"0425162443";"7"
"44052";"0440224624";"0"
"44052";"0441008364";"0"
"44052";"0451198670";"0"
"44052";"0515121487";"0"
"44053";"0762403004";"6"
"44054";"2253003867";"0"
"44055";"749320346";"0"
"44061";"0380804875";"0"
"44061";"0812533488";"0"
"44061";"0812550056";"0"
"44064";"0811831981";"10"
"44065";"0060558865";"8"
"44065";"0061007358";"0"
"44065";"0425169006";"8"
"44065";"0440221471";"8"
"44065";"0446608815";"0"
"44065";"1400046955";"10"
"44065";"1570034702";"0"
"44069";"1588204030";"0"
"44070";"0316353299";"4"
"44070";"0345339681";"7"
"44070";"0394810112";"9"
"44070";"0786915749";"8"
"44070";"0842328157";"10"
"44070";"1566190258";"9"
"44073";"0971766711";"9"
"44075";"1588988341";"8"
"44079";"0874779413";"0"
"44080";"0446608890";"0"
"44080";"0671014196";"0"
"44081";"0099502704";"0"
"44082";"037348254X";"0"
"44083";"0140119906";"0"
"44089";"0025074903";"0"
"44089";"0030184762";"0"
"44089";"0060155698";"0"
"44089";"0064403319";"7"
"44089";"009974550X";"0"
"44089";"0135097606";"0"
"44089";"0139586032";"8"
"44089";"0140070605";"0"
"44089";"0140434186";"0"
"44089";"0310270715";"7"
"44089";"0312147384";"0"
"44089";"0316601950";"0"
"44089";"0345316649";"0"
"44089";"0345350022";"0"
"44089";"0345371267";"0"
"44089";"0345371283";"0"
"44089";"0380018446";"7"
"44089";"038071972X";"0"
"44089";"0380759152";"8"
"44089";"0380765462";"0"
"44089";"0385179421";"0"
"44089";"0385293607";"7"
"44089";"0385472943";"0"
"44089";"0385658117";"5"
"44089";"039301651X";"0"
"44089";"0395266874";"7"
"44089";"0425162613";"0"
"44089";"0425180050";"6"
"44089";"0425180638";"0"
"44089";"0440100666";"8"
"44089";"0440125081";"8"
"44089";"0440145465";"0"
"44089";"0440150167";"0"
"44089";"0440158028";"8"
"44089";"044016754X";"7"
"44089";"0440184622";"0"
"44089";"0440485525";"0"
"44089";"0440931800";"7"
"44089";"0446310786";"0"
"44089";"0446363839";"0"
"44089";"0449200779";"5"
"44089";"0449902927";"8"
"44089";"0451131517";"0"
"44089";"0451145054";"0"
"44089";"0451162846";"8"
"44089";"0451516613";"8"
"44089";"0452254345";"7"
"44089";"0471798908";"9"
"44089";"0553050672";"0"
"44089";"0553102222";"0"
"44089";"0553151738";"7"
"44089";"0553274295";"0"
"44089";"0553283790";"0"
"44089";"0553560441";"4"
"44089";"0571150454";"0"
"44089";"059030528X";"0"
"44089";"0590333062";"7"
"44089";"0670749907";"7"
"44089";"0670839329";"0"
"44089";"0671024183";"0"
"44089";"0671602497";"0"
"44089";"0671658840";"0"
"44089";"0671684582";"0"
"44089";"067173363X";"5"
"44089";"0671738216";"0"
"44089";"0671826522";"0"
"44089";"0671881213";"0"
"44089";"067940273X";"0"
"44089";"0679745203";"0"
"44089";"0684872153";"0"
"44089";"0688010989";"7"
"44089";"0770512771";"0"
"44089";"0771079532";"7"
"44089";"0771098839";"0"
"44089";"077109986X";"0"
"44089";"0771594887";"7"
"44089";"077321240X";"0"
"44089";"0773755160";"9"
"44089";"0773760784";"8"
"44089";"0801521327";"0"
"44089";"0805009590";"5"
"44089";"0805780548";"0"
"44089";"0806124040";"7"
"44089";"081670399X";"0"
"44089";"0816708010";"6"
"44089";"0816738696";"0"
"44089";"0816745390";"7"
"44089";"0849915465";"10"
"44089";"0882075861";"0"
"44089";"088768064X";"0"
"44089";"0888990170";"0"
